Experiment,rev,typ,Created,parent,State,sharpe_ratio,stdev,ir2,sortino_ratio,start,end,sharpe_ratio_full,stdev_full,ir2_full,sortino_ratio_full,start_full,end_full,general.asset,general.tfmin,general.performance_stat,general.datapath,general.raw_data,strategy.param.path,wf.param.path,wf.train_length,wf.test_length,wf.day_clip_front,wf.day_clip_back,wf.day_clip,general.timeframe,general.performance.stat,general.curr.tf.min.int,general.data.wip.path,master\data-raw\data_test_20180101_20190630.csv,master\data-raw\data_test_20180101_20190930.csv,master\data-raw\data_unseen_20191001_20210920.csv,master\data-raw\train_300klines.csv,master\data-raw\train_3mln.csv,master\data-wip\01_converted_to_xts.rds,master\data-wip\02_downsampled.rds,master\data-wip\03_precalculated.rds,master\data-wip\04_positions.rds,master\data-wip\05_pnl.rds,master\data-wip\06_wf_indexes.rds,master\data-wip\07_wf_metrics.rds,master\data-wip\0\60\02_downsampled.rds,master\data-wip\0\60\03_precalculated.rds,master\data-wip\0\60\04_positions.rds,master\data-wip\0\60\05_pnl.rds,master\data-wip\0\60\06_wf_indexes.rds,master\data-wip\0\60\07_wf_metrics.rds,master\data-wip\0\60\08_wf_best_params.rds,master\data-wip\1\10\01_converted_to_xts.rds,master\data-wip\1\10\02_downsampled.rds,master\data-wip\1\10\03_precalculated.rds,master\data-wip\1\10\04_positions.rds,master\data-wip\1\10\05_pnl.rds,master\data-wip\1\10\06_wf_indexes.rds,master\data-wip\1\10\07_wf_metrics.rds,master\data-wip\1\10\08_wf_best_params.rds,master\data-wip\1\15\02_downsampled.rds,master\data-wip\1\15\03_precalculated.rds,master\data-wip\1\15\04_positions.rds,master\data-wip\1\15\05_pnl.rds,master\data-wip\1\15\06_wf_indexes.rds,master\data-wip\1\15\07_wf_metrics.rds,master\data-wip\1\15\08_wf_best_params.rds,master\data-wip\1\1\02_downsampled.rds,master\data-wip\1\1\03_precalculated.rds,master\data-wip\1\1\04_positions.rds,master\data-wip\1\1\05_pnl.rds,master\data-wip\1\1\06_wf_indexes.rds,master\data-wip\1\1\07_wf_metrics.rds,master\data-wip\1\1\08_wf_best_params.rds,master\data-wip\1\20\02_downsampled.rds,master\data-wip\1\20\03_precalculated.rds,master\data-wip\1\20\04_positions.rds,master\data-wip\1\20\05_pnl.rds,master\data-wip\1\20\06_wf_indexes.rds,master\data-wip\1\20\07_wf_metrics.rds,master\data-wip\1\20\08_wf_best_params.rds,master\data-wip\1\2\01_converted_to_xts.rds,master\data-wip\1\2\02_downsampled.rds,master\data-wip\1\2\03_precalculated.rds,master\data-wip\1\2\04_positions.rds,master\data-wip\1\2\05_pnl.rds,master\data-wip\1\2\06_wf_indexes.rds,master\data-wip\1\2\07_wf_metrics.rds,master\data-wip\1\2\08_wf_best_params.rds,master\data-wip\1\30\02_downsampled.rds,master\data-wip\1\30\03_precalculated.rds,master\data-wip\1\30\04_positions.rds,master\data-wip\1\30\05_pnl.rds,master\data-wip\1\30\06_wf_indexes.rds,master\data-wip\1\30\07_wf_metrics.rds,master\data-wip\1\30\08_wf_best_params.rds,master\data-wip\1\3\02_downsampled.rds,master\data-wip\1\3\03_precalculated.rds,master\data-wip\1\3\04_positions.rds,master\data-wip\1\3\05_pnl.rds,master\data-wip\1\3\06_wf_indexes.rds,master\data-wip\1\3\07_wf_metrics.rds,master\data-wip\1\3\08_wf_best_params.rds,master\data-wip\1\5\02_downsampled.rds,master\data-wip\1\5\03_precalculated.rds,master\data-wip\1\5\04_positions.rds,master\data-wip\1\5\05_pnl.rds,master\data-wip\1\5\06_wf_indexes.rds,master\data-wip\1\5\07_wf_metrics.rds,master\data-wip\1\5\08_wf_best_params.rds,master\data-wip\1\60\02_downsampled.rds,master\data-wip\1\60\03_precalculated.rds,master\data-wip\1\60\04_positions.rds,master\data-wip\1\60\05_pnl.rds,master\data-wip\1\60\06_wf_indexes.rds,master\data-wip\1\60\07_wf_metrics.rds,master\data-wip\1\60\08_wf_best_params.rds,master\data-wip\1\7\02_downsampled.rds,master\data-wip\1\7\03_precalculated.rds,master\data-wip\1\7\04_positions.rds,master\data-wip\1\7\05_pnl.rds,master\data-wip\1\7\06_wf_indexes.rds,master\data-wip\1\7\07_wf_metrics.rds,master\data-wip\1\7\08_wf_best_params.rds,master\data-wip\6\60\02_downsampled.rds,master\data-wip\6\60\03_precalculated.rds,master\data-wip\6\60\04_positions.rds,master\data-wip\6\60\05_pnl.rds,master\data-wip\6\60\06_wf_indexes.rds,master\data-wip\6\60\07_wf_metrics.rds,master\data-wip\6\60\08_wf_best_params.rds,master\rcode\01_convert_to_xts.R,master\rcode\01_convert_to_xts.r,master\rcode\05_calculate_pnl.r,master\rcode\06_wf_calculate_indexes.R,master\rcode\06_wf_calculate_indexes.r,master\rcode\07_wf_calculate_metrics.r,master\rcode\08_wf_select_best_params.r,master\rcode\09_wf_eval_test.R,master\rcode\09_wf_eval_test.r,master\rcode\logic\.r,master\rcode\logic\WfHelper.r,master\rcode\logic\WfHelper.yaml,master\rcode\logic\helpers\data_helper.r,master\rcode\logic\helpers\metrics_helper.r,master\rcode\logic\strategy.r,master\rcode\logic\strategy_param.yaml 
dopey-taal,76622c8,branch_commit,2023-10-24T22:10:25,,,0.598791,0.0082782,0.4256682,0.8561407,,,,,,,,,1,60,sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,7,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,29bb5fcef32fe80d9c77defafedf79bb,cce347b4ebec921f0cbd2c3eef156a74,a58af075af2afe6f9719d1b6262abe36,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
inner-site,321ae12,branch_commit,2023-10-24T22:10:02,,,1.0625335,0.0082265,1.4837013,1.5362565,,,,,,,,,1,60,sortino_ratio,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,5,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,c5abdc51562a425c7d8c9ca400d0d61d,d51d203592779f5dab0d6296b95493f7,fdcf4befabbcd9edbdb89b233f8b3548,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
algal-vacs,09c85a9,branch_commit,2023-10-24T22:09:40,,,0.830566,0.008227,0.9820888,1.198015,,,,,,,,,1,60,ir2,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,5,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,c5abdc51562a425c7d8c9ca400d0d61d,d51d203592779f5dab0d6296b95493f7,e71fa218511126aa38c98d1f25e87518,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
gyral-doek,35c4238,branch_commit,2023-10-24T22:09:17,,,0.7827686,0.0082266,0.8052596,1.1269097,,,,,,,,,1,60,sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,5,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,c5abdc51562a425c7d8c9ca400d0d61d,d51d203592779f5dab0d6296b95493f7,682daa4286d3b12cf41cee9280e46006,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
taped-cigs,8fbca03,branch_commit,2023-10-24T22:08:53,,,0.848882,0.0082091,0.7245445,1.2220486,,,,,,,,,1,60,sortino_ratio,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,3,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,2b62e18d31ad6a86592e809177335ec7,794cc71c09e2f2427465eca87f8c83f4,1eca50b9d17da6ff6f286c2a03a2dc96,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
gawsy-mome,cc55504,branch_commit,2023-10-24T22:08:26,,,0.5512646,0.0082114,0.2958824,0.7906167,,,,,,,,,1,60,ir2,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,3,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,2b62e18d31ad6a86592e809177335ec7,794cc71c09e2f2427465eca87f8c83f4,8fd866f159be661bf06a4f2e0ac73155,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
wally-prad,ecd9eb5,branch_commit,2023-10-24T22:08:00,,,0.5841422,0.0082104,0.3431442,0.8379194,,,,,,,,,1,60,sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,3,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,2b62e18d31ad6a86592e809177335ec7,794cc71c09e2f2427465eca87f8c83f4,b9c8f9c792393ab83f91b7dbcab2990b,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
total-abbs,72aee33,branch_commit,2023-10-24T22:07:31,,,0.8342489,0.0082118,0.6749629,1.2024583,,,,,,,,,1,60,sortino_ratio,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,2,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,b7753137a7b7ac8bcee357536c41e763,e5cb1917ab329d3893896589baf0dfaf,5cff9e6cb7f63096861e0930fe43be18,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
unlet-craw,769d163,branch_commit,2023-10-24T22:07:03,,,0.4306686,0.0082125,0.1798926,0.6169683,,,,,,,,,1,60,ir2,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,2,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,b7753137a7b7ac8bcee357536c41e763,e5cb1917ab329d3893896589baf0dfaf,3fe69e4759d47c6cf7a12c795dd5bb98,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
aided-hour,b2429e8,branch_commit,2023-10-24T22:06:36,,,0.6849706,0.0082117,0.4550188,0.9845824,,,,,,,,,1,60,sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,2,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,b7753137a7b7ac8bcee357536c41e763,e5cb1917ab329d3893896589baf0dfaf,fc3d9aeaffe176ca847cefe3ee5ef6e5,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
saved-rein,0a06b31,branch_commit,2023-10-24T22:06:09,,,0.9773442,0.0081936,1.1022664,1.4104696,,,,,,,,,1,60,sortino_ratio,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,1,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,901e00c03eb42c7ba9febb34be531eee,1f739dae3f1c10b32e13e798b5f81588,953b1182e5a05c244593197f4bb5d18f,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
ledgy-teds,65fd331,branch_commit,2023-10-24T22:05:36,,,0.4377545,0.0081958,0.1937782,0.6273807,,,,,,,,,1,60,ir2,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,1,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,901e00c03eb42c7ba9febb34be531eee,1f739dae3f1c10b32e13e798b5f81588,fb34261a5d62f2d318b6209bd2b23b3b,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
grade-outs,07400b0,branch_commit,2023-10-24T22:05:04,,,0.7058256,0.0081948,0.5037185,1.0149251,,,,,,,,,1,60,sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,1,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,901e00c03eb42c7ba9febb34be531eee,1f739dae3f1c10b32e13e798b5f81588,a254ffdeb90fbf5e51b5543725662b8c,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
heapy-iron,6d7f1e1,branch_commit,2023-10-24T22:04:30,,,1.7247755,0.0082049,4.666912,2.487413,,,,,,,,,1,60,sortino_ratio,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,3,21,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,38df0083fa543da654e510671cb59847,7a36baf2e85957d2c8539fa7d5067549,c5cbe161e30ccea6df9acc82f0b50030,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
soupy-vase,2487f44,branch_commit,2023-10-24T22:04:09,,,1.8087329,0.0082049,5.1323446,2.6078178,,,,,,,,,1,60,ir2,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,3,21,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,38df0083fa543da654e510671cb59847,7a36baf2e85957d2c8539fa7d5067549,05617af2e94189ed631166d35f0804cd,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
irony-bite,cbd37a1,branch_commit,2023-10-24T22:03:47,,,1.7247755,0.0082049,4.666912,2.487413,,,,,,,,,1,60,sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,3,21,,,,"[1, 10, 15]",,,,,,,,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd86fb5dd551e829c51d84307e18472,5f6963fa0033b4328ffd092283c7969e,7897560da77dea7bd205479e9a96790b,95c3db75ead4c3d046348a18624c39de,38df0083fa543da654e510671cb59847,7a36baf2e85957d2c8539fa7d5067549,c5a135cfe53d5e6477ed3033931b8116,,,,,,,,,,,,,,,7234b769b0406eba54b493d221b76a1d,,56717d335e824e62469e26821b438442,,dee9fb2aace0c71b6795403763cf6ceb,9324afadb93349dca55c9dc1fe2ed80f,553b26c7b7bb776d90941fdf714fdc46,c426a9e5639dcfce6f67ec43189d6e24,,,ded5c5ddc6bc143258b20bfd83c37c4f,803dea85bc63eed422a48d86e3d27575,a71c41977f231563d1490c414c232fd1,74913fb30fe667030d2f26c329ef48ec,a24e36c7c4cc70bc6ef55969d4078a12,c8d1c328f00399577ab3b3629ec90249
